mse_loss
0.007635433226823807
0.006202790420502424
0.006283464841544628
0.006620563566684723
0.005649220198392868
0.005420654080808163
0.0062325019389390945
0.00503577059134841
0.005533165298402309
0.005212616641074419
0.005281291902065277
0.005366471596062183
0.006243098992854357
0.007100122980773449
0.005215734709054232
0.006387547589838505
0.005458989180624485
0.005774358287453651
0.005644637160003185
0.005761735141277313
0.005646997131407261
0.007848888635635376
0.006349343806505203
0.00601766724139452
0.005576641298830509
0.005818747915327549
0.005225555971264839
0.006461499258875847
0.005452045239508152
0.005465000402182341
0.0064978329464793205
0.007253327406942844
0.00541601050645113
0.005250175949186087
0.005368096753954887
0.0051876334473490715
0.005362228490412235
0.0056704068556427956
0.005154397338628769
0.005714030005037785
0.005433556158095598
0.005231379996985197
0.0055664232932031155
0.014521611854434013
0.005360372364521027
0.005657018627971411
0.005125954281538725
0.005666043609380722
0.03695902228355408
0.03500530868768692
0.0323617160320282
0.02586621791124344
0.024747416377067566
0.027338383719325066
0.029526367783546448
0.026821957901120186
0.02500084973871708
0.024913396686315536
0.02530583366751671
0.022920025512576103
0.03391316533088684
0.03947148472070694
0.026756208389997482
0.03237976133823395
0.02569003589451313
0.026924628764390945
0.025318164378404617
0.02897622063755989
0.02965516224503517
0.027652954682707787
0.023603832349181175
0.025916296988725662
0.005990604404360056
0.00623641861602664
0.004718751180917025
0.005387065000832081
0.005878054071217775
0.005092433653771877
0.005475222133100033
0.005020670592784882
0.00471547432243824
0.005789984483271837
0.008934292942285538
0.0057958634570240974
0.006570920813828707
0.006246833596378565
0.005519805941730738
0.005518273450434208
0.005326970014721155
0.006164235528558493
0.005416471976786852
0.006531227380037308
0.005894676316529512
0.0050897058099508286
0.00638920720666647
0.008677102625370026
0.005430658347904682
0.005236671306192875
0.005048885941505432
0.005080421920865774
0.0054265717044472694
0.005276261828839779
0.0048692068085074425
0.0057860263623297215
0.005810409784317017
0.005079207010567188
0.006905326619744301
0.0055539109744131565
0.005438924767076969
0.005015190690755844
0.005206031259149313
0.005173211917281151
0.006036607548594475
0.004932780284434557
0.005378063768148422
0.004899235442280769
0.004818192683160305
0.005740400403738022
0.006246328353881836
0.009391830302774906
0.004508558660745621
0.005274329334497452
0.0045287031680345535
0.006827163510024548
0.003784477710723877
0.024885691702365875
0.005529026500880718
0.004457770846784115
0.004750058054924011
0.006444656290113926
0.0034233969636261463
0.005223059095442295
0.005089491605758667
0.004388448782265186
0.006595035083591938
0.004008539952337742
0.03063093312084675
0.004115394316613674
0.0037873615510761738
0.004303957801312208
0.010530957952141762
0.004519267939031124
0.00543713103979826
0.0036769562866538763
0.0056252796202898026
0.004518705885857344
0.005149295553565025
0.0041242679581046104
0.00405292771756649
0.003554956056177616
0.004497282672673464
0.003763195127248764
0.00398494815453887
0.00354410195723176
0.0038794807624071836
0.0035550908651202917
0.004481830168515444
0.005370304454118013
0.0037629210855811834
0.004998493008315563
0.003520991187542677
0.003681501839309931
0.003840415272861719
0.00405149394646287
0.0036382516846060753
0.0037940549664199352
0.0034732483327388763
0.003573189489543438
