l1_loss
0.08314687013626099
0.07826671749353409
0.07972651720046997
0.0803191214799881
0.07786679267883301
0.07639829814434052
0.07512038201093674
0.07524224370718002
0.07577195763587952
0.07059789448976517
0.07521159201860428
0.07219184935092926
0.07909102737903595
0.07735991477966309
0.07167117297649384
0.07765962183475494
0.07258610427379608
0.07784794270992279
0.08035662770271301
0.07157155871391296
0.07508282363414764
0.0885213315486908
0.07746096700429916
0.08176906406879425
0.07968299090862274
0.0782596617937088
0.0770074725151062
0.08188165724277496
0.07486611604690552
0.07779017835855484
0.08420971035957336
0.08608624339103699
0.07623237371444702
0.07758130878210068
0.07438762485980988
0.07543662190437317
0.07474721968173981
0.07752503454685211
0.07547406852245331
0.07871242612600327
0.07660575211048126
0.0727609246969223
0.0752013698220253
0.0961170420050621
0.077550008893013
0.073057621717453
0.07533521950244904
0.07648633420467377
0.13221408426761627
0.134373277425766
0.12656259536743164
0.11923672258853912
0.11740705370903015
0.12461334466934204
0.12870284914970398
0.12360163033008575
0.11442333459854126
0.11754260957241058
0.11661846935749054
0.11454326659440994
0.1295938342809677
0.13392412662506104
0.12036993354558945
0.12597618997097015
0.12059634178876877
0.1205703467130661
0.12117099016904831
0.12946853041648865
0.12506937980651855
0.11900009214878082
0.11464253067970276
0.11771170794963837
0.07457311451435089
0.07151973247528076
0.06707997620105743
0.07261122763156891
0.07417730242013931
0.06605082750320435
0.06867161393165588
0.06616590172052383
0.06362709403038025
0.07146701961755753
0.08662643283605576
0.0691247433423996
0.07050076127052307
0.07739215344190598
0.07207804918289185
0.06879256665706635
0.06663637608289719
0.0776037871837616
0.06849763542413712
0.07345031201839447
0.07416963577270508
0.06838449090719223
0.0720585435628891
0.0833224505186081
0.07241487503051758
0.06428616493940353
0.0698726624250412
0.06610224395990372
0.06664153188467026
0.072526715695858
0.06836046278476715
0.0696820318698883
0.06684737652540207
0.07194916903972626
0.07640068233013153
0.06975139677524567
0.06374693661928177
0.06965260207653046
0.06704691797494888
0.06958158314228058
0.07358044385910034
0.06253847479820251
0.06694018840789795
0.06869786977767944
0.06722410768270493
0.06445547193288803
0.07218342274427414
0.08549271523952484
0.0592128224670887
0.058611027896404266
0.05961532145738602
0.06505922228097916
0.05567493289709091
0.10173045098781586
0.058764565736055374
0.05807226896286011
0.059018634259700775
0.061812713742256165
0.056046806275844574
0.05885092914104462
0.05753912031650543
0.05929317697882652
0.061437543481588364
0.0584307536482811
0.10508273541927338
0.05816763639450073
0.05451346933841705
0.053602173924446106
0.07030275464057922
0.060441069304943085
0.061435919255018234
0.05655777454376221
0.06310322880744934
0.05881919711828232
0.06056353449821472
0.05643685162067413
0.05780930817127228
0.05790338292717934
0.060559097677469254
0.05461951345205307
0.05693556368350983
0.05816109478473663
0.057455744594335556
0.057567887008190155
0.057094112038612366
0.06266013532876968
0.05511069297790527
0.060855306684970856
0.05738094076514244
0.057635702192783356
0.05617798864841461
0.05852386727929115
0.058163292706012726
0.05760911852121353
0.05744844675064087
0.0572546049952507
